,Title,genres,poster_path,Score,Fantasy,Adventure,Documentary,Thriller,Drama,War,Romance,Family,Animation,Crime,Mystery,Western,TV Movie,Comedy,Science Fiction,Action,Horror,Music,History
2829,Lullaby,Horror,/vmE4gZ9vy8ammgS2UsEh0Z1OCia.jpg,0.2348007064084227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1070,Strange World,"Animation,Family,Adventure,Science Fiction",/fHMqfsYyl3lskPK2RiFRwhzwuep.jpg,0.2346455572672969,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1260,Jolt,"Action,Thriller",/gYZAHan5CHPFXORpQMvOjCTug4E.jpg,0.2345544677886053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1166,Shiva Baby,"Comedy,Drama",/5IBJwMPSCS5XdRT7BO1ZMreFOis.jpg,0.2345501257414255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1755,The Sun Is Also a Star,"Romance,Drama",/pYfI62qgone3Ai0tzgxtQq7chDE.jpg,0.23453092613171853,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1705,Greta,"Mystery,Thriller,Horror",/9hBpFyJ3pGdupXbaC2L7nGvLMBn.jpg,0.23406713350863323,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2495,Queen of Katwe,Drama,/v2nt2peo2UcbXacAEID10fv8xgm.jpg,0.23399962002991948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,The Other Woman,"Comedy,Romance",/yHnbb6z8REuFIyBLT2Nj3MX54dY.jpg,0.23399756714075243,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1810,Overcomer,Drama,/rVR3uN1yPRqYBBtNFSrEKCpRhaK.jpg,0.23399676127549796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,The Current War,"Drama,History",/eqTjO8yTaPRSKWj7i6Qnr7R5cls.jpg,0.2339017121398365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1604,Honest Thief,"Thriller,Action,Crime,Drama",/zeD4PabP6099gpE0STWJrJrCBCs.jpg,0.23384358525447752,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1135,Fear of Rain,"Thriller,Horror,Drama",/5hmaACPJfI2M0v38DeltW3dSggT.jpg,0.23325526318097622,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1055,Spirited,Comedy,/h3zAzTMs5EP3cKusOxFNGSFE1WI.jpg,0.23315934465665947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1061,She Said,"Drama,History",/jG4UI2dbNWlWtTTupjeU3fRJ5Fn.jpg,0.23314464434663074,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1803,Blinded by the Light,"Drama,Comedy",/1KsKNrgs7D3zPh9FT9f6MD3ampH.jpg,0.232880503016508,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2855,Magic in the Moonlight,"Comedy,Drama,Romance",/sd6oaGSwKweRmtcBKjk8tvan3u0.jpg,0.23270574439032615,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2868,The One I Love,"Romance,Comedy,Drama",/ewsYTI6KKQw3IDPFmVVbHq89kxv.jpg,0.23265890069857006,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2649,Tangerine,"Comedy,Drama",/EKLR5c61XQzBTeMokFrmS3kdt8.jpg,0.23228682491193056,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1598,A Rainy Day in New York,"Comedy,Romance",/z4A6mFOLTMZAhCSPRyrtzG0SPbd.jpg,0.23221757285474107,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2077,Fahrenheit 11/9,Documentary,/k2G8IO5oGHezde70Xv7falXhuWC.jpg,0.23204626675137938,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,Pinocchio,"Fantasy,Adventure,Family",/g8sclIV4gj1TZqUpnL82hKOTK3B.jpg,0.23199121664506334,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3316,Chasing Mavericks,Drama,/7wxJmFqTMcdE05sfWedB6458US1.jpg,0.23197980918923036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,Old Henry,"Action,Western,Thriller",/eE1SL0QoDsvAMqQly56IkRtlN1W.jpg,0.23181301435016255,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1029,Ticket to Paradise,"Romance,Comedy",/1tzERH50P5c2mFWtLbgixzLZS1L.jpg,0.23158945710573967,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1551,Unhinged,"Action,Thriller",/6WC3cIhuaLZSq3SbtdOp2ZTSTe.jpg,0.2315768293834427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3302,Taken 2,"Action,Crime,Thriller",/yzAlcuJhpnxRPjaj7AHBRbNPQCJ.jpg,0.23145115619567463,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2520,Bleed for This,Drama,/2mfT0WQ98TVWnSsVStHJEBgQi8p.jpg,0.23137738388740656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,Godmothered,"Family,Fantasy,Comedy",/80tDCErk6ymHS7YfvqJcbnnTtqa.jpg,0.23132871672202207,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2309,My Little Pony: The Movie,"Family,Animation,Music,Adventure,Fantasy",/8FAkwIBnd5eGlSJBrJfJVMWAbhI.jpg,0.23122031760285913,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2654,Mr. Holmes,"Drama,Crime",/iNnHMoj2oldH7O9uL08iGhfHzh.jpg,0.23107010957414256,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2057,Operation Finale,"Drama,History,Thriller",/nlIdPeH5IrR1qRErschnVQeZAQu.jpg,0.23096758351290397,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2554,Strange Magic,"Music,Animation,Family,Fantasy",/vjCdrK8gGRFnyuZb1j9BzgN2RaY.jpg,0.23085431165984496,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1943,The Leisure Seeker,"Drama,Romance,Adventure",/1IOnJzgbgVj85vDEIf1fPmCQ7KP.jpg,0.2307985155951857,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1292,The Night House,"Drama,Horror,Mystery,Thriller",/rqs2CXpc4d5FzeP1EZCYItAVo81.jpg,0.2304521094972117,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
919,Rise,Drama,/p6FMYJSc9vhyqzMaYOC8yPS7aXQ.jpg,0.2304384004951731,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2124,Ben Is Back,Drama,/eSPiprXuWqwMGi6t8BkdiTz9Ou3.jpg,0.2304383309091271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,Loving,"Drama,Romance",/teNPeDIRGWxtvMaJsNa7lw5IgiL.jpg,0.23041581844866027,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2444,Popstar: Never Stop Never Stopping,"Comedy,Music",/gfC38IuH1nULbvEqnvSE6PoBrAT.jpg,0.23040085269230362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
888,Downton Abbey: A New Era,"Drama,Romance",/r5n4CLoIjUcnT3shWDi6MHdJ25a.jpg,0.23035836664665116,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2794,Draft Day,Drama,/bnl2ocjS1io4UCPhjoFuPKmJ9bf.jpg,0.23021271635127724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,Barfi!,"Drama,Romance,Comedy",/8lVuWmArvr41CvyvpgI3elD5iB1.jpg,0.23016369644468526,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2681,99 Homes,Drama,/gD2DRIAOCIszyHlrYYbUXjsHHlr.jpg,0.23007368126154748,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3185,Safe House,"Action,Thriller",/7SYBPjv5ywF6cI4BSFFtlDyChT2.jpg,0.23001570701889876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1507,The High Note,"Romance,Comedy,Music,Drama",/yHsu8swJSgqDrsPiu7adBjOPLlp.jpg,0.22990039296031198,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1625,Let Him Go,"Drama,Thriller,Crime,Western",/EsLZoT8oHhQlGd1QpdbnvnwTzO.jpg,0.22985237792556507,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1463,Guns Akimbo,"Comedy,Action",/2kNnf7BwRCEm4bcFkdiE0T4U25s.jpg,0.2295778238249375,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2798,Heaven Is for Real,Drama,/bYJhBhe6CPIHTl62kPfKfqicTaX.jpg,0.22957119692866784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2884,This Is Where I Leave You,"Drama,Comedy",/rVUI2267FdetVWz9UBQbqTmRVhQ.jpg,0.22953140011639134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2873,Sin City: A Dame to Kill For,"Crime,Action,Thriller",/50kALxDX4mmzIRljbNbPY0u4cie.jpg,0.22943482409134794,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2549,The Wedding Ringer,Comedy,/nh9VKA4LEPKkoCljnDNHtSIhKbF.jpg,0.2294025587115715,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1520,Athlete A,Documentary,/jUVbqKcDgcLSS5s4UV82XUkMKlU.jpg,0.22926025900025201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,Bridget Jones's Baby,"Comedy,Romance",/k703Pb5C0NsLvXPgFk8kAKnLylq.jpg,0.2292571537690091,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
859,Metal Lords,"Comedy,Drama,Music",/r97txZRmBb75SGsIAWqmplWJnO3.jpg,0.22920320524528762,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3179,Man on a Ledge,"Action,Thriller,Crime",/fn75crX6sRcKRc7lhuqKTenppQE.jpg,0.22916912812990906,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1477,Big Time Adolescence,Comedy,/bFjhHlHjiWouLmJWxGMHGn1MQKX.jpg,0.2291607683275491,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3284,The Words,"Drama,Thriller",/aJtPLZS7tlpiQl6pEr8H42K565x.jpg,0.2290440515965155,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,Jersey Boys,"Music,Drama",/kz956Y83YtT6vTyg0Q40mzRe2UM.jpg,0.2286596258300521,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1888,6 Underground,"Action,Comedy,Thriller",/lnWkyG3LLgbbrIEeyl5mK5VRFe4.jpg,0.22857527921201592,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2538,Why Him?,Comedy,/eezFoKz7bXgdbjeieeCYJFXPKSu.jpg,0.22850942385292528,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2591,Run All Night,"Action,Crime,Mystery",/frzdzHceByAIlwVKvSvY9zqpjyV.jpg,0.22848984479399193,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2295,American Assassin,"Action,Thriller",/w6vjeHx3UEaBXIyc8VFqyZYKznD.jpg,0.22843768479849397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1316,The Voyeurs,Thriller,/8Y4XOIWhpOvSOEn8XrxbkH9yAXO.jpg,0.22819627994243685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,The Shallows,"Horror,Drama,Thriller",/42HlPJmiE6rQdtT2lYzPPMQYvqG.jpg,0.22811765169545908,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2132,Welcome to Marwen,"Comedy,Drama,Fantasy",/dOULsxYQFsOR0cEBBB20xnjJkPD.jpg,0.2277810207636646,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3111,Enough Said,"Comedy,Drama,Romance",/p5naJg0K8xF0h0HWEfiz6rc9lC4.jpg,0.2277767462889916,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3314,The Sessions,"Drama,Romance,Comedy",/57o1DBc5DfJXVc8wArAblSbZ8sD.jpg,0.22775669026454134,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2815,Godzilla,"Action,Drama,Science Fiction",/iBZhbCVhLpyxAfW1B8ePUxjScrx.jpg,0.22772514898415272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2795,Oculus,Horror,/yCzR1yKRLiJyTDLgY1ppazXEmdE.jpg,0.22768448012318251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1987,Bad Samaritan,"Thriller,Crime,Horror",/nOeRjOEvx63NPohJPJMXCkQaz4X.jpg,0.22762025889260334,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3020,What Maisie Knew,Drama,/1unkWKdT68ba6NdiSsPqzJeylxc.jpg,0.22755696602818945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,Bad Education,"Drama,Crime,History",/gizz5FphOtfSnLaGpRALOZgILd5.jpg,0.22749059806803312,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2643,Ted 2,"Comedy,Fantasy",/qMOt0uy1x49OBW0jzodgRM9waW0.jpg,0.22740243687547437,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2268,Brigsby Bear,"Comedy,Drama",/xIPgbuGcorPbOs2l3dVyaQbDboW.jpg,0.22737980482788642,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
997,Lou,"Action,Thriller",/djM2s4wSaATn4jVB33cV05PEbV7.jpg,0.22737753558107068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1863,Playing with Fire,"Family,Comedy",/nBLPIpReSatt1zcgVzSVzq5e581.jpg,0.22724401955566353,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2506,I'm Not Ashamed,Drama,/P4bxuNq5XT0Wc3MYpoLP52e0P6.jpg,0.22712525950586127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,Insidious: Chapter 3,"Horror,Thriller,Mystery",/iDdGfdNvY1EX0uDdA4Ru77fwMfc.jpg,0.22705439262490748,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2780,Veronica Mars,"Comedy,Drama,Crime",/1qUhPDaNalxl7CpVqcbjm09fZz0.jpg,0.22698745127819858,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1571,The Broken Hearts Gallery,"Comedy,Romance",/wGkr4r1e8nubmSNKJpv3HL6sFrA.jpg,0.22697733971891074,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1512,Da 5 Bloods,"War,Drama",/yx4cp1ljJMDSFeEex0Zjv45b55E.jpg,0.22690887392694975,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,Till Death,"Horror,Thriller",/mI7xBibGBNai6vSdycTjgxEQQOO.jpg,0.22683634462890112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2035,Hot Summer Nights,"Drama,Comedy,Crime",/gsWdYsXkpJx2CYkveEw779O5eMg.jpg,0.2267878948860677,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1337,The Guilty,"Drama,Thriller",/m8aR1k35oZMOzZ1kYWUyt401mwq.jpg,0.22677672861563106,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,The Expendables 2,"Action,Adventure,Thriller",/4EBO8aIeP2bF1jGpwbuRS4CFMca.jpg,0.2267752644726226,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3216,Marley,"Music,Documentary",/sL12SuW486PvLQIboVJOMx1AsmS.jpg,0.226731969172407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2174,I Don't Feel at Home in This World Anymore,"Thriller,Drama,Crime,Comedy",/1stdUlXBc3nxqhdWvZ6wWWEbCQW.jpg,0.2267023324410945,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1469,First Cow,"Drama,Western",/yS41crZ1i0fFxCQbuL7I1Y1VBwm.jpg,0.22668108457394384,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1040,The Wonder,"Drama,Mystery",/kQAFHdt3I1TpYhtzcGeBb1ogwUP.jpg,0.22648579930415608,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1328,Blue Bayou,Drama,/a4xykTie8BOSW0y6K5u1AcmW4HW.jpg,0.22646253447164263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,Rumble,"Animation,Family",/fL7rh6Mzx87MbVl2aI4sYtxfhO5.jpg,0.22645957752105486,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1645,Folklore: The Long Pond Studio Sessions,"Music,Documentary",/4iroJUn8YuQBekDwGy7r61YHXiu.jpg,0.22627998331247073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1588,Spontaneous,"Comedy,Horror",/2LzYpRuTL3nEos9ZaLfan1u7nbR.jpg,0.22627826291531225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1289,The Protégé,"Action,Thriller",/iQUj7MptHUlcXpaMLrqRNZRxGA9.jpg,0.22612904560791522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1387,Bruised,Drama,/axibOQF9QnThrr8M37ufAYurP4R.jpg,0.22606995442241096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,Hitchcock,Drama,/zlG4QzB00VM6QHUmRkKaboCOgat.jpg,0.22605116700551706,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,Jason Bourne,"Action,Thriller,Mystery",/xA7N41glw17MBQtcWSm2eBlBRuG.jpg,0.22600515775700936,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3249,People Like Us,Drama,/aXfIwSJogLjQdmX9Qzhkeuv3HQI.jpg,0.2259994254021976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bros,"Comedy,Romance",/op02Hv5i4Z049nGJYmk6BScRqHO.jpg,0.2259592192740053,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2816,Million Dollar Arm,Drama,/dQlyPJwRuUOJ6Ni0XWfEMrlPTu.jpg,0.22560442230765831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948,Gangster Squad,"Crime,Drama,Action,Thriller",/1eW9kFSuTQfyMvZKtxlnwKRBvI.jpg,0.2254652868289223,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3034,Behind the Candelabra,"Drama,Romance",/iodt6hrewVXxR415PIjBeuZg3Qs.jpg,0.22532184512052505,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1971,The Miracle Season,Drama,/cIVYjwi8QcZ9AQk4WRYgW4iUmXb.jpg,0.22521561648958818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,Dragged Across Concrete,"Crime,Action,Thriller",/dQ9EkVyPYJNVCfP5jWXRe4faUFA.jpg,0.22519764409272458,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
901,Watcher,"Horror,Mystery,Thriller",/dXCjoI3jdtBrwPHgVsyNLkl8Rvs.jpg,0.22513797944494632,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2047,A Prayer Before Dawn,"Drama,Action,Crime",/toYs3tZrHbSKJS1hmiTY1fJnPjm.jpg,0.2249098751605376,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2209,The Lost City of Z,"Adventure,Drama,History",/dgDVkGFltTm1MCoFtlq91r7jwi9.jpg,0.2248291006510202,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2040,The Spy Who Dumped Me,"Action,Comedy",/tpPERI5i6yjT73jYWyZ9iWltQ9L.jpg,0.22468536661712,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1479,Resistance,"War,History,Drama",/toVGHUTezvXXtceq0rqrDyjb5Su.jpg,0.22425309891713652,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2472,Pete's Dragon,"Adventure,Family,Fantasy",/A9x4Ogk8KUXTfU649NS6lS9TCmu.jpg,0.22418046674208172,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1761,The Perfection,"Horror,Thriller,Drama",/tPDe68PDsgIGMs6wdJLtcwVVxA7.jpg,0.22413230928842118,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,Uncle Drew,Comedy,/cDjAlFbpvjuxH4gFD02fqlyk6qL.jpg,0.22407589329832986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1106,Outside the Wire,"Thriller,Action,Science Fiction",/6XYLiMxHAaCsoyrVo38LBWMw2p8.jpg,0.2239661536564299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2856,A Most Wanted Man,Thriller,/6B76Z5Ct758RfKFoFg37skVRiMp.jpg,0.22384727421498016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,Secret Headquarters,"Action,Adventure,Comedy,Science Fiction,Family",/1vWUX8n6sZ1P0BFpfzwtMgIPdfj.jpg,0.22363748241578948,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
1367,The Electrical Life of Louis Wain,"Drama,History,Comedy",/zWtI3BI6dnfwRIr7xk2xC84Zian.jpg,0.2234243382548356,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1789,Skin,Drama,/7ryH8Noh6VKE4L42yhpR5jqIGsF.jpg,0.2234093138006171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,Shut In,"Thriller,Horror,Drama",/b5ug4LyLQFeR6azAJyIPBQz5ur9.jpg,0.22335940766695003,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1977,I Feel Pretty,"Comedy,Romance",/rmP8b6vxbpK1sPinnUqXHKq0VkT.jpg,0.22327515319592328,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1418,The Lost Daughter,Drama,/t1oLNRFixpFOVsyz1HCqCUW3wiW.jpg,0.22325181658296392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,The Vast of Night,"Mystery,Science Fiction,Thriller,Drama",/q2P9lYkctl5Ory71HEBMaFxbVlD.jpg,0.22324711845775308,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1946,Tomb Raider,"Action,Adventure,Fantasy",/ePyN2nX9t8SOl70eRW47Q29zUFO.jpg,0.2231778289958263,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
633,Bajirao Mastani,"History,Romance,Drama",/a3kM4CBTSI4NC8KYeSRJCh55liV.jpg,0.22310712745301306,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
650,Queen,"Comedy,Drama",/vKLp0X2RQOuA31R3AdaYtDdKIPK.jpg,0.22299132062229582,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2466,Lights Out,"Horror,Thriller,Mystery",/8BnElzAQQpp7ZgdJJiAe1diomr4.jpg,0.2229826426269966,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3135,Last Vegas,Comedy,/9Aht200Eu2jYiE9cEQdFfNDtHl6.jpg,0.22295854471818782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1099,Women Talking,Drama,/twUbb6Irktv0VEsJXQWJ3VKyxFX.jpg,0.22286617157018357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,Little Italy,"Comedy,Romance",/vdSSmzYKqViKH7mkQwgOVSALrOO.jpg,0.22285906507345396,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2213,The Promise,"History,Romance,Drama",/iDWer2VFikupdqDc7d5sxCWZ3gW.jpg,0.22285740688654043,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2027,"Don't Worry, He Won't Get Far on Foot","Comedy,Drama",/rKsiN37qMt8jad5GikZzSeevyI9.jpg,0.2228365750394515,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
371,Tumbbad,"Horror,Fantasy",/z1xOCxw780WFJC5uCTMfCkQ4Agi.jpg,0.2227641387520707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1066,Scrooge: A Christmas Carol,"Animation,Family,Fantasy",/oyGb5JpEYMEqDDjfJKLEvPTVSjK.jpg,0.22274607291304238,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1097,Whitney Houston: I Wanna Dance with Somebody,"Music,History,Drama",/oodPJ3Op1pWBhnEFyw5fampRCWf.jpg,0.22268025162923652,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1509,The Last Days of American Crime,"Action,Crime,Thriller",/ygCQnDEqUEIamBpdQdDYnFfxvgM.jpg,0.22266652718544278,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2201,Carrie Pilby,"Comedy,Drama",/IHuNvCTOsSox1Gj4ykHImrC5EL.jpg,0.22260633739801847,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
854,The Contractor,"Action,Adventure,Thriller",/rJPGPZ5soaG27MK90oKpioSiJE2.jpg,0.22227527756298904,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1584,Sightless,"Thriller,Horror",/leCkJsZbQDULb0x5EocYs0JEloF.jpg,0.22220430678966738,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3150,Mandela: Long Walk to Freedom,"Drama,History",/nzjwDSwLbalv7bCXnFbkAuIxXLx.jpg,0.2221778878824501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1350,Mass,Drama,/oqaqsMTLmNaM50tQG4k8EkR6AxY.jpg,0.22214185990045027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3188,Act of Valor,"Action,Thriller,War",/1Xcd5ci69pVXMPP02DU11Ffq0yY.jpg,0.22211668427478892,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
